,Unnamed: 0,review_id,business_id,user_id,stars,blob_polarity,review,label,stem_review,complaint,compliments,suggestion for user,suggestion for business
2763,301763,yZjTtyYSB5e3VrATGDw6PA,eV4_2Dzrzpu1SmECLScPoQ,JOuRmQVqbClloiyoQwDhVQ,5,0.0,since everything is recorded you have the option of purchasing the video,,sinc everyth is record you have the option of purchas the video,0,1,0,0
2764,301764,yZjTtyYSB5e3VrATGDw6PA,eV4_2Dzrzpu1SmECLScPoQ,JOuRmQVqbClloiyoQwDhVQ,5,0.078333333,i highly recommend this for anyone who wants to explore what vegas has to offer other than the strip,,i highli recommend thi for anyon who want to explor what vega ha to offer other than the strip,0,1,0,0
2765,301765,jmL1Q2_e_f_KM2X6JGOOGQ,eV4_2Dzrzpu1SmECLScPoQ,LuHEsMNnpDR-5g7ZonoCYA,5,0.0,the supertrofeo blew my mind,,the supertrofeo blew my mind,0,1,0,0
2766,301766,jmL1Q2_e_f_KM2X6JGOOGQ,eV4_2Dzrzpu1SmECLScPoQ,LuHEsMNnpDR-5g7ZonoCYA,5,0.0,the only driving experience in vegas even considering in my opinion,,the onli drive experi in vega even consid in my opinion,0,1,0,0
2767,301767,jmL1Q2_e_f_KM2X6JGOOGQ,eV4_2Dzrzpu1SmECLScPoQ,LuHEsMNnpDR-5g7ZonoCYA,5,0.3,fantastic world class facility and with the additional simulator experience means you really get to know the track and car before you suit up,,fantast world class facil and with the addit simul experi mean you realli get to know the track and car befor you suit up,0,1,0,0
2768,301768,AhIarFvi5ftQyUSocxqZcQ,eV4_2Dzrzpu1SmECLScPoQ,mmkQa-7Kvwjd9otAbyNkCg,5,0.5,"great experience, a must do for any car enthusiast!  my second time doing this when visiting vegas",,"great experience, a must do for ani car enthusiast!  my second time do thi when visit vega",0,1,0,0
2769,301769,AhIarFvi5ftQyUSocxqZcQ,eV4_2Dzrzpu1SmECLScPoQ,mmkQa-7Kvwjd9otAbyNkCg,5,0.13,everyone was very professional and the instructors helped improve my experience around the track,,everyon wa veri profession and the instructor help improv my experi around the track,0,1,0,0
2770,301770,#NAME?,eV4_2Dzrzpu1SmECLScPoQ,knz2mVxeE0Q996FrPLLckA,5,0.0,back in july i drove a 458 around a track,,back in juli i drove a 458 around a track,0,1,0,0
2771,301771,#NAME?,eV4_2Dzrzpu1SmECLScPoQ,knz2mVxeE0Q996FrPLLckA,5,0.244047619,"yes, a track!  it was amazing!  from the moment i stepped in the door, i was greeted by at least 4 different super friendly people and had a nice, long conversation with one of them",,"yes, a track!  it wa amazing!  from the moment i step in the door, i wa greet by at least 4 differ super friendli peopl and had a nice, long convers with one of them",0,1,0,0
2772,301772,#NAME?,eV4_2Dzrzpu1SmECLScPoQ,knz2mVxeE0Q996FrPLLckA,5,0.375,this was my first time ever doing anything like this and i couldn't have asked for a better experience,,thi wa my first time ever do anyth like thi and i couldn't have ask for a better experi,0,1,0,0
2773,301773,#NAME?,eV4_2Dzrzpu1SmECLScPoQ,knz2mVxeE0Q996FrPLLckA,5,0.15,"the driving instructor gave clear instructions without treating me like a beginner, for which i am very grateful",,"the drive instructor gave clear instruct without treat me like a beginner, for which i am veri grate",0,1,0,1
2774,301774,#NAME?,eV4_2Dzrzpu1SmECLScPoQ,knz2mVxeE0Q996FrPLLckA,5,0.0,"i had a blast the entire time i was there, from the waiting lounge to the simulation to the actual drive",,"i had a blast the entir time i wa there, from the wait loung to the simul to the actual drive",0,1,0,0
2775,301775,#NAME?,eV4_2Dzrzpu1SmECLScPoQ,knz2mVxeE0Q996FrPLLckA,5,0.7625,wished i had more laps!  thank you for a truly incredible racing experience,,wish i had more laps!  thank you for a truli incred race experi,0,1,0,0
2776,301776,1byPUhQoQjYwnxKaGizOWA,eV4_2Dzrzpu1SmECLScPoQ,0-3_SQUwad-E0rzLUC2Z1g,5,0.6,it was absolutely amazing,,it wa absolut amaz,0,1,0,0
2777,301777,1byPUhQoQjYwnxKaGizOWA,eV4_2Dzrzpu1SmECLScPoQ,0-3_SQUwad-E0rzLUC2Z1g,5,0.13,very professional team and the preparation for the ride fits to the challenge you will face,,veri profession team and the prepar for the ride fit to the challeng you will face,0,1,0,0
2778,301778,1byPUhQoQjYwnxKaGizOWA,eV4_2Dzrzpu1SmECLScPoQ,0-3_SQUwad-E0rzLUC2Z1g,5,0.0,i can recommend especially the porsche 991 gt3,,i can recommend especi the porsch 991 gt3,0,1,0,0
2779,301779,1byPUhQoQjYwnxKaGizOWA,eV4_2Dzrzpu1SmECLScPoQ,0-3_SQUwad-E0rzLUC2Z1g,5,0.2,this car is so unbelievably fast,,thi car is so unbeliev fast,0,1,0,0
2780,301780,1byPUhQoQjYwnxKaGizOWA,eV4_2Dzrzpu1SmECLScPoQ,0-3_SQUwad-E0rzLUC2Z1g,5,0.5,thanks dream racing for this unforgettable experience,,thank dream race for thi unforgett experi,0,1,0,0
2781,301781,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.5,a fantastic driving experience!,,a fantast drive experience!,0,1,0,0
2782,301782,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.0,this day out was a surprise birthday gift for my fiancée  as it was her 30th birthday while we were in las vegas,,thi day out wa a surpris birthday gift for my fiancé  as it wa her 30th birthday while we were in la vega,0,1,0,0
2783,301783,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.375,originally i had convinced her that we were awaiting collection to go to a gun range for the day,,origin i had convinc her that we were await collect to go to a gun rang for the day,0,1,0,0
2784,301784,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.05,needless to say she wasn't exactly thrilled at the prospect,,needless to say she wasn't exactli thrill at the prospect,0,1,0,0
2785,301785,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.1375,"when the gentleman (i believe his name was wade) collected us and the two other couples, we were whisked of to the racetrack (for free) in the company shuttle bus",,"when the gentleman (i believ hi name wa wade) collect us and the two other couples, we were whisk of to the racetrack (for free) in the compani shuttl bu",0,1,0,0
2786,301786,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.5541666670000001,he was very friendly and seemed genuinely excited for everyone who was going which was great,,he wa veri friendli and seem genuin excit for everyon who wa go which wa great,0,1,0,0
2787,301787,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.233333333,"when we arrived, some 10 minutes later we were checked in by the front of house staff who were lovely and very personable",,"when we arrived, some 10 minut later we were check in by the front of hous staff who were love and veri person",1,1,0,0
2788,301788,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.208333333,"a quick brief on racing lines, breaking, accelerating etc by one of the instructors was useful and informative without being too much",,"a quick brief on race lines, breaking, acceler etc by one of the instructor wa use and inform without be too much",0,1,0,0
2789,301789,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.45,"fortunately lucy, my fiancée, has played a lot of forza on the xbox so she was already acquainted with the theory side of things",,"fortun lucy, my fiancée, ha play a lot of forza on the xbox so she wa alreadi acquaint with the theori side of thing",0,1,0,0
2790,301790,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,-0.066666667,next was a few laps on the simulator with your personal instructor,,next wa a few lap on the simul with your person instructor,0,1,0,0
2791,301791,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.25,"the simulator puts you on an exact, laser measured, copy of the track you'll be driving on",,"the simul put you on an exact, laser measured, copi of the track you'll be drive on",0,1,0,0
2792,301792,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.0,it'll help you get used to the course as well as driving a paddle shift transmission,,it'll help you get use to the cours as well as drive a paddl shift transmiss,0,1,0,0
2793,301793,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,1.0,the instructor we had was excellent,,the instructor we had wa excel,0,1,0,0
2794,301794,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.35,you walk out to the track side and get your picture taken with the cars you'll be driving and then for the cool bit,,you walk out to the track side and get your pictur taken with the car you'll be drive and then for the cool bit,0,1,0,0
2795,301795,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.0,going out on track,,go out on track,0,1,0,0
2796,301796,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.5,"i didn't drive any cars so i can't really say for sure how good it was, but i was told by my partner that it was amazing",,"i didn't drive ani car so i can't realli say for sure how good it was, but i wa told by my partner that it wa amaz",0,1,0,0
2797,301797,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.0,"she drove a porsche 911 carrera, a lambourghini gallardo and a ferrari scuderia",,"she drove a porsch 911 carrera, a lambourghini gallardo and a ferrari scuderia",0,1,0,0
2798,301798,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.3,on the day i also added a ferrari 458 italia which was arranged in short order by the amazing staff,,on the day i also ad a ferrari 458 italia which wa arrang in short order by the amaz staff,0,1,0,0
2799,301799,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.0,when everyone was finished we went back to the front desk to collect certificates and to buy any paraphernalia we wanted including photos and in car videos,,when everyon wa finish we went back to the front desk to collect certif and to buy ani paraphernalia we want includ photo and in car video,0,1,0,0
2800,301800,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.4,"after which we were given the option to be taken, by their free transfer service, wherever we wanted to go",,"after which we were given the option to be taken, by their free transfer service, wherev we want to go",0,1,0,0
2801,301801,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.3375,"it was a dream come true for my partner, so i just want to say a massive thanks to everyone who helped make it an unforgettable experience for her",,"it wa a dream come true for my partner, so i just want to say a massiv thank to everyon who help make it an unforgett experi for her",0,1,0,0
2802,301802,P3EcFafBk3Ja-Z2-1S3XJg,eV4_2Dzrzpu1SmECLScPoQ,1TpRjGRiQpXq2_3yWx0hOw,5,0.5,:),,:),0,1,0,0
2803,301803,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.75,"if you're a petrol head and think top gear is, well was, the greatest show on television then this is a place you have to go",,"if you'r a petrol head and think top gear is, well was, the greatest show on televis then thi is a place you have to go",0,1,0,0
2804,301804,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.563333333,the experience starts with booking which was done over the phone and went very easily with the agent answering all questions with patience and humor,,the experi start with book which wa done over the phone and went veri easili with the agent answer all question with patienc and humor,0,1,0,0
2805,301805,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.4,upon arrival you are greeted at the door and made to feel comfortable while waiting for your drive time,,upon arriv you are greet at the door and made to feel comfort while wait for your drive time,0,1,0,0
2806,301806,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.0,next it is up to watch an 18 minute film on driving technique and the track layout,,next it is up to watch an 18 minut film on drive techniqu and the track layout,1,1,0,0
2807,301807,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.0,from there it's on to the simulator room,,from there it' on to the simul room,0,1,0,0
2808,301808,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,-0.38888888899999996,personally i found the simulator to be rather useless as without the feel of the car and the lack of feedback from the controls i found it impossible to stay on the track,,person i found the simul to be rather useless as without the feel of the car and the lack of feedback from the control i found it imposs to stay on the track,1,1,0,0
2809,301809,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.0,my wife was also getting dizzy in the simulator so she had to stop,,my wife wa also get dizzi in the simul so she had to stop,0,1,0,0
2810,301810,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.014814815,next it's down to the track which is the real reason for being there,,next it' down to the track which is the real reason for be there,0,0,0,0
2811,301811,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.0,you are given a helmet sock and a helmet,,you are given a helmet sock and a helmet,0,1,0,0
2812,301812,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.4,i had to try on several before i was happy,,i had to tri on sever befor i wa happi,0,1,0,0
2813,301813,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.018198006,"it pays to be insistent with trying on different helmets until one fits properly as a loose helmet can flop down over your eyes during hard braking, which these cars will do beyond anything you've experienced with a typical road car",,"it pay to be insist with tri on differ helmet until one fit properli as a loos helmet can flop down over your eye dure hard braking, which these car will do beyond anyth you'v experienc with a typic road car",0,1,0,0
2814,301814,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.0,my instructor was julian who is an actual racer,,my instructor wa julian who is an actual racer,0,1,0,0
2815,301815,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,-0.41666666700000005,he was encouraging without letting me get away with being sloppy,,he wa encourag without let me get away with be sloppi,1,0,0,0
2816,301816,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.333333333,the result was some alarmingly quick laps in the mclaren mp4-12c,,the result wa some alarmingli quick lap in the mclaren mp4-12c,0,1,0,0
2817,301817,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.0,i recommend saving up to drive several cars while you're there starting with the cheaper lower power cars to learn the track,,i recommend save up to drive sever car while you'r there start with the cheaper lower power car to learn the track,0,1,1,0
2818,301818,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,-0.2,"(there are no ""cheap"" or ""low-power"" cars)  i started out with the porsche 911-gt3 and progressed to the mclaren and then the aventador",,"(there are no ""cheap"" or ""low-power"" cars)  i start out with the porsch 911-gt3 and progress to the mclaren and then the aventador",0,0,0,0
2819,301819,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.25,the cayman probably would have been a better starting point,,the cayman probabl would have been a better start point,0,0,0,0
2820,301820,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,-0.0125,i also recommend getting there early and going up to the overlook to watch other drivers,,i also recommend get there earli and go up to the overlook to watch other driver,0,1,0,0
2821,301821,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.0,listen to their engines and notice their lines,,listen to their engin and notic their line,0,1,0,0
2822,301822,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.0875,you can always tell the fast guys by how they come out of the double apex at the start of the long straight,,you can alway tell the fast guy by how they come out of the doubl apex at the start of the long straight,0,1,0,0
2823,301823,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.18333333300000001,if they are on the gas as they hit the apex and are at full throttle as they swing to the left to enter the straight they are hauling,,if they are on the ga as they hit the apex and are at full throttl as they swing to the left to enter the straight they are haul,0,1,0,0
2824,301824,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.066666667,there are a few points that would have been nice to have such as lap times and a better video as the in-car video system in place when i went is shot center of car from behind and looks like mystery science theater 3000 with two silhouettes framed by an overexposed windshield without any telemetry data,,there are a few point that would have been nice to have such as lap time and a better video as the in-car video system in place when i went is shot center of car from behind and look like mysteri scienc theater 3000 with two silhouett frame by an overexpos windshield without ani telemetri data,0,1,0,0
2825,301825,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.13636363599999998,they did say they are going to get all new systems,,they did say they are go to get all new system,0,1,0,0
2826,301826,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.6,to be honest i'd rather have the telemetry data,,to be honest i'd rather have the telemetri data,0,1,0,0
2827,301827,lmPFAijsjTmapa30aUljDg,eV4_2Dzrzpu1SmECLScPoQ,QFFWge3x0MfDQZB-2cuMZw,5,0.0,can't wait to come back and try a couple of the gt cars,,can't wait to come back and tri a coupl of the gt car,0,1,0,0
2828,301828,8iVUUGLAAJ7RX2nDcjBO1g,eV4_2Dzrzpu1SmECLScPoQ,t9mv9FJLOxbU4XFvdEM0yA,5,0.1,i took my 18 year old daughter,,i took my 18 year old daughter,0,1,0,0
2829,301829,8iVUUGLAAJ7RX2nDcjBO1g,eV4_2Dzrzpu1SmECLScPoQ,t9mv9FJLOxbU4XFvdEM0yA,5,0.8,it was a great time,,it wa a great time,0,1,0,0
2830,301830,8iVUUGLAAJ7RX2nDcjBO1g,eV4_2Dzrzpu1SmECLScPoQ,t9mv9FJLOxbU4XFvdEM0yA,5,0.35416666700000005,staff super friendly and informative,,staff super friendli and inform,0,1,0,0
2831,301831,8iVUUGLAAJ7RX2nDcjBO1g,eV4_2Dzrzpu1SmECLScPoQ,t9mv9FJLOxbU4XFvdEM0yA,5,0.8,it was a great time and i hope to do it again soon,,it wa a great time and i hope to do it again soon,0,1,0,0
2832,301832,YTEURFjZs5MpMzwxScETFg,eV4_2Dzrzpu1SmECLScPoQ,EoOS333cEF3tIN0-VXcHTg,5,0.825,absolutely amazing! just went thursday for our 5 year anniversary and it was an incredible experience,,absolut amazing! just went thursday for our 5 year anniversari and it wa an incred experi,0,1,0,0
2833,301833,YTEURFjZs5MpMzwxScETFg,eV4_2Dzrzpu1SmECLScPoQ,EoOS333cEF3tIN0-VXcHTg,5,0.465,"the instructors are very knowledgable and patient, i couldn't ask for better! my husband fell in love with the lamborghini and the drifting was awesome!! we will definitely be returning!  thank you dream racing team",,"the instructor are veri knowledg and patient, i couldn't ask for better! my husband fell in love with the lamborghini and the drift wa awesome!! we will definit be returning!  thank you dream race team",0,1,0,0
2834,301834,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.1953125,wow!! what an experience! i took part in a driving experience on friday and still can't stop talking about it,,wow!! what an experience! i took part in a drive experi on friday and still can't stop talk about it,1,1,0,0
2835,301835,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,-0.1,"i had planned to get away from las vegas strip for a day and asked a few local friends what i should do, and one of them suggested dream racing",,"i had plan to get away from la vega strip for a day and ask a few local friend what i should do, and one of them suggest dream race",0,1,0,0
2836,301836,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.1375,"it has always been a dream for me to get a chance to drive a ferrari, or any other supercar, and i thought dream racing might fit the build",,"it ha alway been a dream for me to get a chanc to drive a ferrari, or ani other supercar, and i thought dream race might fit the build",0,1,0,0
2837,301837,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.22727272699999998,"after some thought, and reading the positive reviews here on yelp, i decided to pull the trigger",,"after some thought, and read the posit review here on yelp, i decid to pull the trigger",0,0,0,0
2838,301838,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.0,i booked a 5 lap experience with the ferrari f430,,i book a 5 lap experi with the ferrari f430,0,1,0,0
2839,301839,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.6,"when i arrived at las vegas motor speedway, i was warmly greeted by the staff",,"when i arriv at la vega motor speedway, i wa warmli greet by the staff",0,1,0,0
2840,301840,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.10416666699999999,"i chose to drive to lvms, rather than taking city center/dream racing shuttle because i had a rental car from a prior engagement and was a little more convenient for me",,"i chose to drive to lvms, rather than take citi center/dream race shuttl becaus i had a rental car from a prior engag and wa a littl more conveni for me",0,1,0,0
2841,301841,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.21666666699999998,"however, if you don't have transportation, it sounds easy enough to hop onto the shuttle for your appointment",,"however, if you don't have transportation, it sound easi enough to hop onto the shuttl for your appoint",0,1,0,0
2842,301842,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.0,"once i checked in and signing my life away, i was offered some drinks and snacks",,"onc i check in and sign my life away, i wa offer some drink and snack",0,1,0,0
2843,301843,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.25,"as my experience started, we first headed to the classroom where an instructor gave me an overview of the experience to come",,"as my experi started, we first head to the classroom where an instructor gave me an overview of the experi to come",0,1,0,0
2844,301844,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.0,"from there, we headed to the simulator",,"from there, we head to the simul",0,1,0,0
2845,301845,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.2,"after the simulator experience, we headed out to do the real thing",,"after the simul experience, we head out to do the real thing",0,1,0,0
2846,301846,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.441666667,"just to keep things short, the experience was awesome! everyone, from top to bottom, was super friendly and accommodating",,"just to keep thing short, the experi wa awesome! everyone, from top to bottom, wa super friendli and accommod",0,1,0,0
2847,301847,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.1875,"the prep and driving experience was mind blowing and fun! and if you are hesitant on giving this experience a try, i would definitely encourage you to do so",,"the prep and drive experi wa mind blow and fun! and if you are hesit on give thi experi a try, i would definit encourag you to do so",0,1,0,0
2848,301848,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.143055556,"you won't regret it! the experience is a little pricey, but keep in mind that you are getting a whole experience and not just 5 laps in a super car!",,"you won't regret it! the experi is a littl pricey, but keep in mind that you are get a whole experi and not just 5 lap in a super car!",1,1,0,0
2849,301849,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.170833333,"5 stars for sure! dream racing is definitely an experience for anyone who enjoys cars! it is an expensive experience, but certainly worth it as you are doing something pretty cool",,"5 star for sure! dream race is definit an experi for anyon who enjoy cars! it is an expens experience, but certainli worth it as you are do someth pretti cool",0,1,0,0
2850,301850,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.0,i would definitely do it again,,i would definit do it again,0,1,0,0
2851,301851,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.15625,"any tips?? if time and money allows, look into spending a little more money for a combo package or additional laps",,"ani tips?? if time and money allows, look into spend a littl more money for a combo packag or addit lap",0,1,0,0
2852,301852,uhILp1DIdQ_T0aki4rJ2SQ,eV4_2Dzrzpu1SmECLScPoQ,w8rlnlYJMljQWFF4ia_qww,5,0.8125,a very worthwhile experience!,,a veri worthwhil experience!,0,1,0,0
2853,301853,hHsDi9nwW6Rg0a8BhgcRDQ,eV4_2Dzrzpu1SmECLScPoQ,qhAhPv0LU07BHT_EY67HYg,5,0.35714285700000004,bought a package of laps for the husband for a special occasion,,bought a packag of lap for the husband for a special occas,0,1,0,0
2854,301854,hHsDi9nwW6Rg0a8BhgcRDQ,eV4_2Dzrzpu1SmECLScPoQ,qhAhPv0LU07BHT_EY67HYg,5,0.8,great experience all the way around,,great experi all the way around,0,1,0,0
2855,301855,hHsDi9nwW6Rg0a8BhgcRDQ,eV4_2Dzrzpu1SmECLScPoQ,qhAhPv0LU07BHT_EY67HYg,5,-0.3,i don't want to duplicate what others have reviewed so i'll try to point out things that haven't been commonly mentioned: ,,i don't want to duplic what other have review so i'll tri to point out thing that haven't been commonli mentioned: ,0,0,0,0
2856,301856,hHsDi9nwW6Rg0a8BhgcRDQ,eV4_2Dzrzpu1SmECLScPoQ,qhAhPv0LU07BHT_EY67HYg,5,0.433333333,"- they can pick you up at your hotel, or you can drive yourself to the track (it's about 30 min north of the strip, easy freeway drive)",,"- they can pick you up at your hotel, or you can drive yourself to the track (it' about 30 min north of the strip, easi freeway drive)",0,1,0,0
2857,301857,hHsDi9nwW6Rg0a8BhgcRDQ,eV4_2Dzrzpu1SmECLScPoQ,qhAhPv0LU07BHT_EY67HYg,5,0.0,"- if you drive yourself and need a snack or meal before or after, there's mo's cafe nearby (find it on yelp)",,"- if you drive yourself and need a snack or meal befor or after, there' mo' cafe nearbi (find it on yelp)",0,1,0,0
